"item_id","bi_st","category","sku"
850795,Valid,Mobiles & Tablets,MATTEL5A462528E403F
850796,Valid,Men's Fashion,MEFCLI5ACDBA863AE93
850797,Valid,Mobiles & Tablets,MATTEL5A462528E403F
850798,Gross,Mobiles & Tablets,MATTEL5A462528E403F
850799,Gross,Mobiles & Tablets,MATTEL5A462528E403F
850800,Valid,Mobiles & Tablets,MATTEL5A462528E403F
850801,Gross,Mobiles & Tablets,MATSAM5A9F892ECDF73
850802,Gross,Mobiles & Tablets,MATQMO5ACC74CAEC97E
850803,Valid,Women's Fashion,WOFWIN5AE96D9B931AD-M
850805,Valid,Women's Fashion,WOFWIN5AE96D87197F6-M
850807,Valid,Women's Fashion,WOFWIN5AF00B83AB1DE-S
850809,Valid,Women's Fashion,WOFWIN5AF00B7B4B790-M
850811,Valid,Mobiles & Tablets,MATTEL5A462528E403F
850812,Gross,Appliances,APPMEH5AE43F0AC1EEA
850813,Valid,Mobiles & Tablets,MATTEL5A462528E403F
850814,Valid,Appliances,APPCHA5AF14AC44C09C
850815,Valid,Mobiles & Tablets,MATTEL5A462528E403F
850816,Valid,Mobiles & Tablets,MATTEL5A462528E403F
850817,Valid,Mobiles & Tablets,MATTEL5A462528E403F
850818,Valid,Mobiles & Tablets,MATTEL5A462528E403F
850819,Valid,Mobiles & Tablets,MATTEL5A462528E403F
850820,Valid,Mobiles & Tablets,MATTEL5A462528E403F
850821,Gross,Entertainment,ENTSON5AE6384C8BDA3
850822,Valid,Computing,COMBUK5A013F5D84EE5
850823,Valid,Superstore,VIT5ABCCF7FDF973
850824,Valid,Mobiles & Tablets,MATSAM5A7463EE3C1A5
850825,Valid,Soghaat,SOGAMB5A311E52F2B2C
850826,Valid,Soghaat,SOGAMB5A311E542A39D
850827,Valid,Soghaat,SOGAMB5A311E52AB8B8
850828,Valid,Soghaat,SOGAMB5A311E538EB4C
850829,Valid,Soghaat,SOGAMB5A311E53D6BE9
850830,Valid,Soghaat,SOGAMB5A311E521B90F
850831,Valid,Soghaat,SOGAMB5A311E5472004
850832,Valid,Soghaat,SOGAMB5AA8181FAAA5E
850833,Gross,Entertainment,ENTSPA5A9E39BC501C5
850834,Gross,Appliances,APPCHA5AF14AC44C09C
850835,Valid,Appliances,APPASP5A0D65BD2788B
850836,Valid,Entertainment,ENTAKI5ADEF7AD1D68E
850837,Valid,Mobiles & Tablets,MATINF5AE310D2D7A1A
850838,Valid,Mobiles & Tablets,MATINF5AE310D2D7A1A
850839,Valid,Mobiles & Tablets,MATINF5AE310D2D7A1A
850840,Gross,Women's Fashion,WOFHYP5A4DD515CD375
850841,Gross,Men's Fashion,MEFMYD5AF433A2E2F72
850842,Valid,Mobiles & Tablets,MATINF5AE310D2D7A1A
850843,Valid,Mobiles & Tablets,MATINF5AE310D2D7A1A
850844,Valid,Mobiles & Tablets,MATINF5AE310D2D7A1A
850845,Valid,Mobiles & Tablets,MATINF5AE310D2D7A1A
850846,Valid,Mobiles & Tablets,MATINF5AE310D2D7A1A
850847,Gross,Mobiles & Tablets,MATMEI5AE5A778B4A3C
850848,Valid,Mobiles & Tablets,MATINF5AE310D2D7A1A
850849,Gross,Entertainment,ENTECO5A7FE80D6C830
850850,Valid,Mobiles & Tablets,MATINF5AE310D2D7A1A
850851,Valid,Mobiles & Tablets,MATINF5AE310D2D7A1A
850852,Valid,Mobiles & Tablets,MATINF5AE312CA33899
850853,Valid,Entertainment,ENTSON5AE6384C8BDA3
850854,Valid,Mobiles & Tablets,MATINF5AE310D2D7A1A
850855,Valid,Mobiles & Tablets,MATITE5ADF13D83BAD3
850856,Valid,Mobiles & Tablets,MATINF5AE310D2D7A1A
850857,Gross,Soghaat,SOGKHA5A94FFFFBEEB4
850858,Valid,Mobiles & Tablets,MATINF5AE310D2D7A1A
850859,Valid,Women's Fashion,WOFGUL59AD7C4D5D7CB
850860,Gross,Soghaat,SOGKHA5A94FFFFBEEB4
850861,Valid,Mobiles & Tablets,MATITE5ADF13D83BAD3
850862,Valid,Mobiles & Tablets,MATINF5AE310D2D7A1A
850863,Gross,Appliances,APPPEL5A803D1A42ECA
850864,Valid,Entertainment,ENTEAS5AE183D9C77EA
850865,Gross,Health & Sports,HASQAR5A94FDE167F16
850866,Valid,Mobiles & Tablets,MATINF5AE312CA33899
850867,Valid,Mobiles & Tablets,MATINF5AE310D2D7A1A
850868,Gross,Entertainment,ENTSON59BD1F33E3CF0
850869,Valid,Mobiles & Tablets,MATINF5AE310D2D7A1A
850870,Valid,Mobiles & Tablets,MATINF5AE310D2D7A1A
850871,Valid,Mobiles & Tablets,MATITE5ADF13D83BAD3
850872,Valid,Mobiles & Tablets,MATINF5AE312CA33899
850873,Valid,Mobiles & Tablets,MATINF5AE310D2D7A1A
850874,Gross,Soghaat,SOGKHA5A94FFFFBEEB4
850875,Valid,Appliances,APPPEL5A803D1A42ECA
850876,Valid,Entertainment,ENTSON5AE6384C8BDA3
850877,Valid,Mobiles & Tablets,MATINF5AE310D2D7A1A
850878,Valid,Mobiles & Tablets,MATITE5ADF13D83BAD3
850879,Valid,Women's Fashion,WOFEZ-5AF97B4FD0706-M
850881,Valid,Women's Fashion,WOFEZ-5A8AB5CBBEF88-33
850883,Valid,Mobiles & Tablets,MATINF5AE312CA33899
850884,Gross,Mobiles & Tablets,MATSAM5A7AF87C6A511
850885,Valid,Women's Fashion,WOFSIT5A8FC9D501E07
850886,Valid,Women's Fashion,WOFSIT5A8FC9DABF4F4
850887,Valid,Women's Fashion,WOFSIT5AB87CBEA925D
850888,Valid,Kids & Baby,KABEDU59AD5B588648B
850889,Valid,Appliances,APPPEL5A803D1A42ECA
850890,Gross,Men's Fashion,MEFMYD5A9E5E46D085F
850891,Valid,Women's Fashion,WOFPHU5AD489CDCDA86
850892,Valid,Mobiles & Tablets,MATINF5AE312CA33899
850893,Valid,Mobiles & Tablets,MATITE5ADF13D83BAD3
850894,Gross,Mobiles & Tablets,MATSAM5AE2D2864E78D
850895,Gross,Mobiles & Tablets,MATXIA5AF703EE9B158
850896,Valid,Mobiles & Tablets,MATINF5AE312CA33899
850897,Gross,Men's Fashion,MEFMYD5AF433A2E2F72
850898,Valid,Home & Living,HALVIT5ABFD1448B542
850899,Valid,Home & Living,HALSHO5A8400F675B54
850900,Valid,Beauty & Grooming,BAGRIV5A7038DDBBB59
850901,Valid,Mobiles & Tablets,MATINF5AE312CA33899
850902,Gross,Soghaat,SOGKHA5A94FFFFBEEB4
850903,Gross,Men's Fashion,MEFMYD5AF433A2E2F72
850904,Valid,Mobiles & Tablets,MATINF5AE312CA33899
850905,Gross,Appliances,APPPEL5A803D1A42ECA
850906,Valid,Mobiles & Tablets,MATINF5AE312CA33899
850907,Gross,Superstore,LUT5ABCB6C07E0A0
850908,Gross,Mobiles & Tablets,MATAPP59D4D1F18B52D
850909,Gross,Mobiles & Tablets,MATINF5AE310D2D7A1A
850910,Valid,Mobiles & Tablets,MATTEL5A462528E403F
850911,Valid,Mobiles & Tablets,MATINF5AE312CA33899
850912,Gross,Mobiles & Tablets,MATTEL5A462528E403F
850913,Gross,Appliances,APPPEL5AC4BF5C795AA
850914,Valid,Mobiles & Tablets,MATINF5AE312CA33899
850915,Valid,Appliances,APPPEL5AC4BF5C795AA
850916,Valid,Mobiles & Tablets,MATTEL5A462528E403F
850917,Valid,Mobiles & Tablets,MATINF5AE312CA33899
850918,Gross,Mobiles & Tablets,MATQMO5ACC74CAEC97E
850919,Valid,Women's Fashion,WOFGUL5A8C70EC02CD7
850920,Valid,Entertainment,ENTTCL5AE55ECA58E29
850921,Gross,Mobiles & Tablets,MATSAM5AAB5AEE5DBA7
850922,Valid,Mobiles & Tablets,MATINF5AE312CA33899
850923,Gross,Entertainment,ENTROC5AE17BD03516D
850924,Valid,Appliances,APPPEL5A803D1A42ECA
850925,Gross,Home & Living,HALEMA59AC86D59FDA9
850926,Gross,Superstore,TUX5A546B7D05FD1
850927,Gross,Superstore,ROS5ACEFED2A7232
850928,Gross,Superstore,DET59F31AB0BCEDF
850929,Gross,Mobiles & Tablets,MATINF5AE310D2D7A1A
850930,Gross,Mobiles & Tablets,MATSAM5AAB5AEE5DBA7
850931,Gross,Home & Living,HALEMA59AC86D59FDA9
850932,Gross,Superstore,TUX5A546B7D05FD1
850933,Gross,Superstore,ROS5ACEFED2A7232
850934,Gross,Superstore,DET59F31AB0BCEDF
850935,Gross,Appliances,APPDAW5A0161BB9AA03
850936,Gross,Mobiles & Tablets,MATNOK5AAA1E08273CF
850937,Gross,Soghaat,SOGKHA5A94FFFFBEEB4
850938,Gross,Mobiles & Tablets,MATTEL5A462528E403F
850939,Gross,Mobiles & Tablets,MATINF5AE310D2D7A1A
850940,Valid,Mobiles & Tablets,MATTEL5A462528E403F
850941,Valid,Mobiles & Tablets,MATTEL5A462528E403F
850942,Gross,Mobiles & Tablets,MATTEL5A462528E403F
850943,Gross,Entertainment,ENTSON5AE6384C8BDA3
850944,Valid,Mobiles & Tablets,MATTEL5A462528E403F
850945,Gross,Mobiles & Tablets,MATSAM5A5DF6D4F152F
850946,Gross,Women's Fashion,WOFWIN5AE96D8C7227F-M
850948,Gross,Women's Fashion,WOFBIN5A9015874E42F
850949,Valid,Mobiles & Tablets,MATTEL5A462528E403F
850950,Gross,Soghaat,SOGKHA5A94FFFFBEEB4
850951,Gross,Entertainment,ENTSON5AE6384C8BDA3
850952,Valid,Mobiles & Tablets,MATTEL5A462528E403F
850953,Gross,Mobiles & Tablets,MATVIV5ACB06D107D3B
850954,Valid,Mobiles & Tablets,MATTEL5A462528E403F
850955,Valid,Mobiles & Tablets,MATTEL5A462528E403F
850956,Gross,Mobiles & Tablets,MATINF5AE310D2D7A1A
850957,Valid,Mobiles & Tablets,MATTEL5A462528E403F
850958,Gross,Mobiles & Tablets,MATTEL5A462528E403F
850959,Valid,Mobiles & Tablets,MATTEL5A462528E403F
850960,Gross,Appliances,APPGIF5ACF6A4565EA3
850961,Valid,Mobiles & Tablets,MATTEL5A462528E403F
850962,Valid,Mobiles & Tablets,MATTEL5A462528E403F
850963,Gross,Home & Living,HALFIT5A6F1D946AD25
850964,Gross,Beauty & Grooming,BAGRIV5A72FD2A0B757
850965,Valid,Women's Fashion,WOFSK5A8BDB292C7AE
850966,Valid,Women's Fashion,WOFSK5A799748D3C16
850967,Valid,Women's Fashion,WOFSK5A8BDB1CB024E
850968,Gross,Soghaat,SOGKHA5A94FFFFBEEB4
850969,Gross,Mobiles & Tablets,MATTEL5A462528E403F
850970,Gross,Mobiles & Tablets,MATTEL5A462528E403F
850971,Gross,Mobiles & Tablets,MATINF5AE307C1F063D
850972,Valid,Mobiles & Tablets,MATMAX5AF29947E68F7
850973,Gross,Entertainment,ENTANY59DCCD1AC74C6
850974,Gross,Beauty & Grooming,BAGDOV5A099F4EF3FFA
850975,Gross,Kids & Baby,KABSEL5A70266257AEB
850976,Gross,Mobiles & Tablets,MATTEL5A462528E403F
850977,Gross,Mobiles & Tablets,MATTEL5A462528E403F
850978,Gross,Kids & Baby,KABSEL5A70266257AEB
850979,Valid,Mobiles & Tablets,MATSAM5A731460764BC
850980,Valid,Mobiles & Tablets,MATTEL5A462528E403F
850981,Gross,Mobiles & Tablets,MATTEL5A462528E403F
850982,Gross,Mobiles & Tablets,MATVOI5AC341BA44FD2
850983,Gross,Mobiles & Tablets,MATTEL5A462528E403F
850984,Valid,Mobiles & Tablets,MATTEL5A462528E403F
850985,Gross,Mobiles & Tablets,MATTEL5A462528E403F
850986,Gross,Appliances,APPORI5AC4CB132FACC
850987,Gross,Mobiles & Tablets,MATTEL5A462528E403F
850988,Gross,Soghaat,SOGKHA5A94FFFFBEEB4
850989,Gross,Mobiles & Tablets,MATTEL5A462528E403F
850990,Gross,Mobiles & Tablets,MATTEL5A462528E403F
850991,Gross,Mobiles & Tablets,MATTEL5A462528E403F
850992,Gross,Mobiles & Tablets,MATTEL5A462528E403F
850993,Gross,Health & Sports,HASQAR5A94FDE167F16
850994,Valid,Appliances,APPKEN5A81707BA0901
850995,Gross,Mobiles & Tablets,MATTEL5A462528E403F
850996,Valid,Mobiles & Tablets,MATTEL5A462528E403F
850997,Valid,Mobiles & Tablets,MATTEL5A462528E403F
850998,Valid,Computing,COMSMA59DCD0A03C371
850999,Gross,Mobiles & Tablets,MATTEL5A462528E403F
851000,Gross,Mobiles & Tablets,MATTEL5A462528E403F
851001,Gross,Mobiles & Tablets,MATTEL5A462528E403F
851002,Gross,Superstore,DET59F31AB0BCEDF
851003,Valid,Mobiles & Tablets,MATTEL5A462528E403F
851004,Gross,Mobiles & Tablets,MATTEL5A462528E403F
851005,Gross,Men's Fashion,MEFOXF5AD9FFE0B0263-30
851007,Gross,Men's Fashion,MEFBNB5AE6FBE2CF025-L
851009,Gross,Men's Fashion,MEFIGN5ABB86C56C9EC-34
851011,Gross,Mobiles & Tablets,MATSAM5AD846A87CCCF
851012,Gross,Health & Sports,HASQAR5A950338603F8
851013,Gross,Mobiles & Tablets,MATTEL5A462528E403F
851014,Gross,Mobiles & Tablets,MATTEL5A462528E403F
851015,Gross,Men's Fashion,MEFOXF5AD9FFE0B0263-30
851017,Gross,Men's Fashion,MEFBNB5AE6FBE2CF025-L
851019,Gross,Men's Fashion,MEFIGN5ABB86C56C9EC-34
851021,Gross,Superstore,DET59F31AB0BCEDF
851022,Gross,Mobiles & Tablets,MATTEL5A462528E403F
851023,Gross,Soghaat,SOGKHA5A94FFFFBEEB4
851024,Gross,Mobiles & Tablets,MATTEL5A462528E403F
851025,Valid,Women's Fashion,WOFBAT5A950F7A3FE56-L
851027,Valid,Women's Fashion,WOFEST5AD846188552C-L
851029,Gross,Superstore,DET59F31AB0BCEDF
851030,Gross,Mobiles & Tablets,MATTEL5A462528E403F
851031,Gross,Mobiles & Tablets,MATTEL5A462528E403F
851032,Gross,Mobiles & Tablets,MATTEL5A462528E403F
851033,Gross,Mobiles & Tablets,MATINF5AE310D2D7A1A
851034,Gross,Mobiles & Tablets,MATTEL5A462528E403F
851035,Valid,Health & Sports,HASQAR5A618CBFB1863
851036,Valid,Health & Sports,HASQAR5A618CC063535
851037,Gross,Mobiles & Tablets,MATTEL5A462528E403F
851038,Gross,Soghaat,SOGKHA5A94FFFFBEEB4
851039,Gross,Mobiles & Tablets,MATINF5AE310D2D7A1A
851040,Gross,Mobiles & Tablets,MATTEL5A462528E403F
851041,Valid,Beauty & Grooming,BAGNAI5A4B52D5A60FE
851042,Gross,Soghaat,SOGKHA5A94FFFFBEEB4
851043,Gross,Soghaat,SOGKHA5A94FFFFBEEB4
851044,Gross,Mobiles & Tablets,MATNOK5AE2D620966A0
851045,Gross,Soghaat,SOGKHA5A94FFFFBEEB4
851046,Gross,Health & Sports,HASQAR5A94FDE167F16
851047,Valid,Health & Sports,HASUNI5AB0D32BACFFB
851048,Gross,Soghaat,SOGKHA5A94FFFFBEEB4
851049,Gross,Mobiles & Tablets,MATTEL5A462528E403F
851050,Gross,Appliances,APPKEN5AE5BAFE6600E
851051,Gross,Mobiles & Tablets,MATQMO5ACC74CAEC97E
851052,Gross,Mobiles & Tablets,MATINF5AE310D2D7A1A
851053,Valid,Appliances,APPHED59D47BB3D6E01
851054,Valid,Beauty & Grooming,BAGKEM5AB0B41965727
851055,Gross,Appliances,APPOSA5ACF42F104D15
851056,Gross,Appliances,APPOSA5ACDCAC3EC6F4
851057,Gross,Appliances,APPOSA5ACDCA09A42C5
851058,Gross,Appliances,APPOSA5ACE0D4499ED7
851059,Gross,Appliances,APPOSA5ACF42F2DD437
851060,Gross,Mobiles & Tablets,MATINF5AE310D2D7A1A
851061,Gross,Mobiles & Tablets,MATBIG59AC9147C07E7
851062,Valid,Mobiles & Tablets,MATHRT5A3A127522297
851063,Valid,Appliances,APPANE59FAD9E19CCF8
851064,Valid,Computing,COMUNI5A152C8620D1C
851065,Gross,Mobiles & Tablets,MATINF5AE310D2D7A1A
851066,Gross,Mobiles & Tablets,MATSAM5A5DF6D4F152F
851067,Valid,Appliances,APPGAB5A03123139C0F
851068,Valid,Superstore,EAT5AA7D35F6D5BD
851069,Gross,Appliances,APPBLA5A095E5FB8B22
851070,Gross,Men's Fashion,MEFOXF5ADEAA26522CD-32
851072,Valid,Home & Living,HALGIF5A7BFF78753C4
851073,Valid,Home & Living,HALQUI5A02EDC3488C2
851074,Valid,Home & Living,HALSJE5A8D26487C083
851075,Gross,Men's Fashion,MEFOXF5ADEAA26522CD-32
851077,Gross,Appliances,APPSUP5A900E7B55975
851078,Gross,Appliances,APPHOM59F80621D362B
851079,Valid,Home & Living,HALSON59DF3C5F5CFB3
851080,Valid,Appliances,APPANE59E82C3A6594C
851081,Valid,Health & Sports,HASEUR5A8DF2C715FC5-M
851083,Valid,Beauty & Grooming,BAGGIL5A8D68A76737A
851084,Valid,Health & Sports,HASBAS5A9FDFBCEC82A
851085,Gross,Men's Fashion,MEFOXF5ADEAA26522CD-34
851087,Gross,Men's Fashion,MEFOXF5ADEAA26522CD-34
851089,Gross,Entertainment,ENTSON59E86C0453957
851090,Gross,Entertainment,ENTSON5A81BD9C3A31E
851091,Gross,Entertainment,ENTBLO5A9E39F4B35AE
851092,Gross,Entertainment,ENTUBI5AD91CA406CE3
851093,Gross,Kids & Baby,KABCHA5A812E79A70BA-6-9 Months
851095,Gross,Kids & Baby,KABYAL5A96A88DE461D
851096,Gross,Kids & Baby,KABYAL5A96A8EA323C7
851097,Gross,Health & Sports,HASSH5AAB7A14E8604
851098,Gross,Kids & Baby,KABINT5A9D216538F2D
851099,Gross,Appliances,APPMEH5AE718858461D
851100,Gross,Entertainment,ENTSON59E86C0453957
851101,Gross,Entertainment,ENTUBI5AD91CA406CE3
851102,Gross,Entertainment,ENTSON5A81BD9C3A31E
851103,Gross,Entertainment,ENTBLO5A9E39F4B35AE
851104,Gross,Appliances,APPMEH5AE718858461D
851105,Valid,Appliances,APPSTE5A7C3D4EA8A62
851106,Valid,Beauty & Grooming,BAGHED59D47BA43205B
851107,Valid,Health & Sports,HASLIV5AB8CD26E4CA8
851108,Gross,Entertainment,ENTUBI5AD91CA406CE3
851109,Gross,Entertainment,ENTSON5A81BD9C3A31E
851110,Gross,Entertainment,ENTBLO5A9E39F4B35AE
851111,Gross,Entertainment,ENTSON59E86C0453957
851112,Valid,Mobiles & Tablets,MATNOK5AAA1E08273CF
851113,Gross,Appliances,APPMOU59ACB2A6B7CD4
851114,Gross,Entertainment,ENTUBI5AD91CA406CE3
851115,Gross,Entertainment,ENTSON5A81BD9C3A31E
851116,Gross,Entertainment,ENTBLO5A9E39F4B35AE
851117,Gross,Entertainment,ENTSON59E86C0453957
851118,Gross,Men's Fashion,MEFCOT5A8D1E918B83E-M
851120,Gross,Appliances,APPHAI59E0BCAC8ACD2
851121,Gross,Men's Fashion,MEFRUB59ACC7BD20FCB
851122,Gross,Appliances,APPHAI59E0BCAC8ACD2
851123,Valid,Appliances,APPHAI59E0BCAC8ACD2
851124,Gross,Appliances,APPDAW5A8FFCBA78561
851125,Gross,Mobiles & Tablets,MATINF5AE310D2D7A1A
851126,Gross,Mobiles & Tablets,MATINF5AE310D2D7A1A
851127,Gross,Appliances,APPDAW5A800C7B4BB06
851128,Gross,Mobiles & Tablets,MATINF5AE310D2D7A1A
851129,Gross,Beauty & Grooming,BAGMAS59AC6FC0137BD
851130,Gross,Mobiles & Tablets,MATINF5AE310D2D7A1A
851131,Gross,Beauty & Grooming,BAGOPI5AE1CEDF3A966
851132,Gross,Mobiles & Tablets,MATSAM5AE2D48095190
851133,Gross,Mobiles & Tablets,MATSAM5A9F892ECDF73
851134,Gross,Entertainment,ENTSON59C8D1C44939F
851135,Gross,Entertainment,ENTSON59C8DC0515623
851136,Valid,Appliances,APPDAW5A54A37C952A6
851137,Gross,Women's Fashion,WOFJUN5AF054F7C0726
851138,Gross,Appliances,APPDAW5A3A471B107D9
851139,Gross,Appliances,APPEMA5ACCC04948F76
851140,Gross,Appliances,APPOSA5ACF42F2DD437
851141,Gross,Appliances,APPOSA5ACF42F104D15
851142,Gross,Appliances,APPOSA5ACF42F038C6C
851143,Gross,Appliances,APPHAI5A0B104B5BC6C
851144,Gross,Appliances,APPSUP5A321B75764B3
851145,Valid,Appliances,APPSUP5A321B75764B3
851146,Valid,Superstore,DET5A816ECB84C30
851147,Gross,Entertainment,ENTUBI5AD91CA406CE3
851148,Gross,Entertainment,ENTSON5A81BD9C3A31E
851149,Gross,Entertainment,ENTBLO5A9E39F4B35AE
851150,Gross,Entertainment,ENTSON59E86C0453957
851151,Valid,Men's Fashion,MEFPOL5A968F4C841BD
851152,Valid,Appliances,APPTOY5A0BD94F4AEE5
851153,Valid,Appliances,APPSUP5A321B6FCF1E7
851154,Gross,Computing,COMLEN5ADF23E3142D4
851155,Gross,Appliances,APPMOU59ACB2A6B7CD4
851156,Gross,Appliances,APPDAW5A3A471D837F9
851157,Gross,Mobiles & Tablets,MATSAM5A9F8CDCADDC7
851158,Gross,Mobiles & Tablets,MATINF5AE310D2D7A1A
851159,Gross,Mobiles & Tablets,MATSAM5AC157DBE56E2
851160,Gross,Appliances,APPELI5A01BE7245758
851161,Gross,Mobiles & Tablets,MATINF5AE312CA33899
851162,Gross,Mobiles & Tablets,MATSAM5AF42659D9A79
851163,Gross,Mobiles & Tablets,MATHUA5AE2C69026776
851164,Gross,Mobiles & Tablets,MATINF5AE312CA33899
851165,Valid,Entertainment,ENTPAN59C11BE48FD71
851166,Valid,Superstore,DET5A816ECB84C30
851167,Valid,Appliances,APPBRA59FAD9F5B1F6C
851168,Gross,Mobiles & Tablets,MATSAM5AAB5AEE5DBA7
851169,Gross,Entertainment,ENTECO5A46339DE10CD
851170,Gross,Entertainment,ENTECO5A46339DE10CD
851171,Valid,Superstore,DET5A816ECB84C30
851172,Gross,Beauty & Grooming,BAGJUN59C10BD6BD2A9
851173,Gross,Entertainment,ENTSON59C8DC0515623
851174,Gross,Mobiles & Tablets,MATHUA5AD04BCCCCE18
851175,Gross,Soghaat,SOGALM5A8BD55CD82F1
851176,Gross,Mobiles & Tablets,MATHUA5AD04BCCCCE18
851177,Gross,Appliances,APPOSA5ACF42F104D15
851178,Gross,Appliances,APPOSA5ACF42F2DD437
851179,Gross,Appliances,APPOSA5ACE0D4499ED7
851180,Gross,Appliances,APPOSA5ACF42F52D61A
851181,Gross,Appliances,APPEMA5ACCC04948F76
851182,Valid,Soghaat,SOGALM5A8BD55EE9BC9
851183,Gross,Soghaat,SOGALM5A8BD55EE9BC9
851184,Valid,Appliances,APPHOM5AC5C1F51A6A5
851185,Gross,Soghaat,SOGALM5A8BD55E47F87
851186,Gross,Appliances,APPBLA5A095E5FB8B22
851187,Valid,Men's Fashion,MEFBES5AD5C80DE10D2-45
851189,Valid,Men's Fashion,MEFTHE5AAF6168B4690-44
851191,Valid,Men's Fashion,MEFATA5A8133482F62A
851192,Gross,Entertainment,ENTSON59BD1F33E3CF0
851193,Valid,Appliances,APPDAW5A3A471D837F9
851194,Gross,Beauty & Grooming,BAGJUN59C10BD6BD2A9
851195,Gross,Superstore,VIT5ABCCF7FDF973
851196,Valid,Appliances,APPBLA5A095E5FB8B22
851197,Valid,Entertainment,ENTSON59BD1F33E3CF0
851198,Gross,Appliances,APPBLA5A095E5FB8B22
851199,Valid,Mobiles & Tablets,MATSAM5AE97AA4635AA
851200,Valid,Appliances,APPSAB5AB9EDAFC5C60
851201,Valid,Appliances,APPNAT59E0BB8312E74
851202,Valid,Mobiles & Tablets,MATSAM5AE97AA4635AA
851203,Valid,Mobiles & Tablets,MATSAM5AE97AA4635AA
851204,Valid,Appliances,APPWES59EECD777098D
851205,Valid,Beauty & Grooming,BAGJOO5A8ED162EC280
851206,Gross,Others,OTHOTH5A0945D0A72F4
851207,Valid,Mobiles & Tablets,MATBIG59AC91438A68A
851208,Gross,Others,OTHOTH5A0945D0A72F4
851209,Gross,Entertainment,ENTUBI5AD91CA406CE3
851210,Valid,Mobiles & Tablets,MATVER5A827FAF68B1A
851211,Gross,Appliances,APPDAW5ACCBD911BC25
851212,Valid,Men's Fashion,MEFSIT5A811DEDCF4A8-M
851214,Valid,Beauty & Grooming,BAGFOG59AE251D54B62
851215,Gross,Others,OTHOTH5A0945D0A72F4
851216,Gross,Appliances,APPDAW5A8FFD0E9F20A
851217,Valid,Mobiles & Tablets,MATSAM5AE97AA4635AA
851218,Valid,Mobiles & Tablets,MATSAM5AAB5AEE5DBA7
851219,Valid,Appliances,APPORI5AE98573655FB
851220,Gross,Entertainment,ENTAPO5AA2411B5ADC8
851221,Gross,Appliances,APPDAW5A3A471B107D9
851222,Gross,Women's Fashion,WOFIMA59AD8F3776FC4
851223,Gross,Mobiles & Tablets,MATSAM5AE97AA4635AA
851224,Valid,Mobiles & Tablets,MATHUA5A61A5B71991A
851225,Gross,Mobiles & Tablets,MATSAM5AE97AA4635AA
851226,Valid,Soghaat,SOGMUL5A8AB26F97A9D
851227,Valid,Men's Fashion,MEFWIN5A01AA2AED701
851228,Valid,Appliances,APPHOM5AE0A66B9EFF5
851229,Gross,Mobiles & Tablets,MATSAM5AE97AA4635AA
851230,Gross,Appliances,APPORI5AC4CB132FACC
851231,Valid,Appliances,APPSUP5A321B6FCF1E7
851232,Gross,Men's Fashion,MEFWIN5A01AA2AED701
851233,Gross,Entertainment,ENTECO5A7FE80D6C830
851234,Gross,Appliances,APPDAW5A0C6FF001270
851235,Valid,Entertainment,ENTECO5A46339DE10CD
851236,Valid,Women's Fashion,WOFWIN5AD5C89CB6696-M
851238,Valid,Women's Fashion,WOFWIN5AD5C89F342DD-M
851240,Valid,Women's Fashion,WOFWIN5AF00B83AB1DE-M
851242,Gross,Men's Fashion,MEFSIT5A8588AF4097C
851243,Valid,Men's Fashion,MEFWIN5A01AA2AED701
851244,Gross,Computing,COMSMA59DCD0E6027C6
851245,Valid,Superstore,ROO5AE983F2751EA
851246,Gross,Appliances,APPORI5AE98573655FB
851247,Valid,Men's Fashion,MEFDEA5AE6CBA9C9AAE
851248,Valid,Men's Fashion,MEFDEA5AE6CB94ED292
851249,Valid,Men's Fashion,MEFDEA5AE6CB7CD8B45
851250,Valid,Appliances,APPDAW5A54A37C952A6
851251,Gross,Appliances,APPCAM5ACCB7E1A4D7C
851252,Valid,Appliances,APPDAW5A3A471D205FA
851253,Valid,Appliances,APPORI5AE98573655FB
851254,Valid,Appliances,APPHAI5A015E5320BB0
851255,Gross,Appliances,APPORI5AC4CB132FACC
851256,Valid,Women's Fashion,WOFIMA59AD8F3776FC4
851257,Gross,Superstore,DET59F31AB0BCEDF
851258,Gross,Superstore,JAZ5A5F32C9C076D
851259,Gross,Superstore,JAZ5A5F32C45C61E
851260,Gross,Superstore,ROO5AE983F1E6F05
851261,Net,Home & Living,HALSHO59F8669F78A2D
851262,Net,Home & Living,HALSHO5A3233AF46584
851263,Valid,Appliances,APPORI5A02E0BD301B7
851264,Gross,Superstore,ROO5AE983F2751EA
851265,Gross,Appliances,APPPHI5A87D64C2A64F
851266,Gross,Appliances,APPORI5AC4CB132FACC
851267,Gross,Appliances,APPWES59FADA9B35A67
851268,Valid,Mobiles & Tablets,MATINF5A61FBB8820B3
851269,Valid,Mobiles & Tablets,MATINF5A61FBB8820B3
851270,Gross,Mobiles & Tablets,MATSAM5A9F892ECDF73
851271,Gross,Appliances,APPORI5AC4CB132FACC
851272,Gross,Superstore,ROO5AE983F2751EA
851273,Gross,Superstore,DET59F31AB0BCEDF
851274,Gross,Superstore,JAZ5A5F32C9C076D
851275,Gross,Superstore,JAZ5A5F32C45C61E
851276,Gross,Superstore,ROO5AE983F1E6F05
851277,Gross,Health & Sports,HASACO5A32718CC1BC7
851278,Gross,Mobiles & Tablets,MATINF5A61FBB8820B3
