"Location_id","Place Name","City","County","State","Region","Zip"
26374,Peytona,Peytona,Boone,WV,South,25154
26375,El Paso,El Paso,El Paso,TX,South,88519
26376,Blue Ridge,Blue Ridge,Botetourt,VA,South,24064
26377,Rockville,Rockville,Montgomery,MD,South,20853
26378,Los Angeles,Los Angeles,Los Angeles,CA,West,90101
26379,Lake Spring,Lake Spring,Dent,MO,Midwest,65532
26380,Spokane,Spokane,Spokane,WA,West,99252
26381,Scarborough,Scarborough,Cumberland,ME,Northeast,4074
26382,Fairview,Fairview,Oscoda,MI,Midwest,48621
26383,Charleston,Charleston,Charleston,SC,South,29412
26384,Nevisdale,Nevisdale,Whitley,KY,South,40754
26385,Liberal,Liberal,Seward,KS,Midwest,67901
26386,Fenn,Fenn,Idaho,ID,West,83531
26387,Oklahoma City,Oklahoma City,Oklahoma,OK,South,73154
26388,Greenup,Greenup,Greenup,KY,South,41144
26389,Dryden,Dryden,Franklin,ME,Northeast,4225
26390,Anamoose,Anamoose,McHenry,ND,Midwest,58710
26391,Anchorage,Anchorage,Anchorage,AK,West,99530
26392,Evansville,Evansville,Vanderburgh,IN,Midwest,47747
26393,Montgomery,Montgomery,Montgomery,AL,South,36109
26394,Burkittsville,Burkittsville,Burkittsville,MD,South,21735
26395,Albert Lea,Albert Lea,Freeborn,MN,Midwest,56007
26396,Urbana,Urbana,Benton,IA,Midwest,52345
26397,Midway,Midway,Madison,TX,South,75852
26398,Booth,Booth,Autauga,AL,South,36008
26399,Cherryvale,Cherryvale,Montgomery,KS,Midwest,67335
26400,Ellerbe,Ellerbe,Richmond,NC,South,28338
26401,Eau Claire,Eau Claire,Eau Claire,WI,Midwest,54701
26402,Tulsa,Tulsa,Tulsa,OK,South,74107
26403,Hitchcock,Hitchcock,Galveston,TX,South,77563
26404,Tallmansville,Tallmansville,Upshur,WV,South,26237
26405,Seminole,Seminole,Pinellas,FL,South,33775
26406,Tintah,Tintah,Traverse,MN,Midwest,56583
26407,Georgetown,Georgetown,Essex,MA,Northeast,1833
26408,Foreman,Foreman,Little River,AR,South,71836
26409,Cedar City,Cedar City,Callaway,MO,Midwest,65022
26410,Hartsville,Hartsville,Bartholomew,IN,Midwest,47244
26411,Jefferson,Jefferson,Jackson,GA,South,30549
26412,Daisy,Daisy,Daisy,KY,South,41733
26413,East Orland,East Orland,Hancock,ME,Northeast,4431
26414,Pueblo,Pueblo,Pueblo,CO,West,81012
26415,Clarkston,Clarkston,Oakland,MI,Midwest,48348
26416,Omaha,Omaha,Sarpy,NE,Midwest,68157
26417,Des Plaines,Des Plaines,Cook,IL,Midwest,60018
26418,Morrison,Morrison,Jefferson,CO,West,80465
26419,Truxton,Truxton,Cortland,NY,Northeast,13158
26420,Princeton,Princeton,Collin,TX,South,75407
26421,San Ysidro,San Ysidro,Sandoval,NM,West,87053
26422,West Dover,West Dover,Windham,VT,Northeast,5356
26423,Wilton,Wilton,Franklin,ME,Northeast,4294
26424,Revere,Revere,Redwood,MN,Midwest,56166
26425,Dewar,Dewar,Okmulgee,OK,South,74431
26426,Osyka,Osyka,Pike,MS,South,39657
26427,Roscoe,Roscoe,Edmunds,SD,Midwest,57471
26428,Calpella,Calpella,Mendocino,CA,West,95418
26429,Muskegon,Muskegon,Muskegon,MI,Midwest,49441
26430,Central City,Central City,Merrick,NE,Midwest,68826
26431,Wilmington,Wilmington,New Castle,DE,South,19810
26432,Bear Mountain,Bear Mountain,Rockland,NY,Northeast,10911
26433,Center,Center,Saguache,CO,West,81125
26434,Independence,Independence,Polk,OR,West,97351
26435,Georgetown,Georgetown,Floyd,IN,Midwest,47122
26436,Sutter Creek,Sutter Creek,Amador,CA,West,95685
26437,Licking,Licking,Texas,MO,Midwest,65542
26438,Utica,Utica,Seward,NE,Midwest,68456
26439,La Place,La Place,St. John the Baptist,LA,South,70068
26440,Star Tannery,Star Tannery,Frederick,VA,South,22654
26441,Moline,Moline,Rock Island,IL,Midwest,61265
26442,Osseo,Osseo,Hennepin,MN,Midwest,55311
26443,Spokane,Spokane,Spokane,WA,West,99218
26444,Galion,Galion,Crawford,OH,Midwest,44833
26445,Tobyhanna,Tobyhanna,Monroe,PA,Northeast,18466
26446,Los Angeles,Los Angeles,Los Angeles,CA,West,90067
26447,Minneapolis,Minneapolis,Hennepin,MN,Midwest,55454
26448,Sawyerville,Sawyerville,Hale,AL,South,36776
26449,El Paso,El Paso,El Paso,TX,South,88545
26450,Sherwood,Sherwood,Renville,ND,Midwest,58782
26451,South Wayne,South Wayne,Lafayette,WI,Midwest,53587
26452,Philadelphia,Philadelphia,Philadelphia,PA,Northeast,19114
26453,Findlay,Findlay,Findlay,IL,Midwest,62574
26454,Winchester,Winchester,Middlesex,MA,Northeast,1890
26455,Call,Call,Newton,TX,South,75933
26456,Pitkin,Pitkin,Vernon,LA,South,70656
26457,Pleasant Plains,Pleasant Plains,Sangamon,IL,Midwest,62677
26458,Houghton,Houghton,Allegany,NY,Northeast,14744
26459,Odessa,Odessa,Ector,TX,South,79768
26460,Wichita,Wichita,Sedgwick,KS,Midwest,67215
26461,Jacksboro,Jacksboro,Jack,TX,South,76458
26462,Clopton,Clopton,Dale,AL,South,36317
26463,Aston,Aston,Delaware,PA,Northeast,19014
26464,Pulaski,Pulaski,Giles,TN,South,38478
26465,Howard,Howard,Miner,SD,Midwest,57349
26466,Murfreesboro,Murfreesboro,Pike,AR,South,71958
26467,Hampden,Hampden,Hampden,MA,Northeast,1036
26468,Lakeshore,Lakeshore,Fresno,CA,West,93634
26469,Crown,Crown,Crown,KY,South,41811
26470,Painton,Painton,Stoddard,MO,Midwest,63772
26471,Picayune,Picayune,Pearl River,MS,South,39466
26472,Teague,Teague,Freestone,TX,South,75860
26473,Phoenix,Phoenix,Maricopa,AZ,West,85004
26474,Nashville,Nashville,Davidson,TN,South,37240
26475,Elberfeld,Elberfeld,Warrick,IN,Midwest,47613
26476,Oakwood,Oakwood,Hall,GA,South,30566
26477,Kenvir,Kenvir,Harlan,KY,South,40847
26478,Williamsport,Williamsport,Lycoming,PA,Northeast,17705
26479,Levelock,Levelock,Lake and Peninsula,AK,West,99625
26480,Fairfax,Fairfax,Allendale,SC,South,29827
26481,Hollis,Hollis,Harmon,OK,South,73550
26482,Hemet,Hemet,Riverside,CA,West,92546
26483,Ridgeville,Ridgeville,Ridgeville,SC,South,29183
26484,Elkins,Elkins,Merrimack,NH,Northeast,3233
26485,Grafton,Grafton,Taylor,WV,South,26354
26486,Elba,Elba,Howard,NE,Midwest,68835
26487,East Greenbush,East Greenbush,Rensselaer,NY,Northeast,12061
26488,Monahans,Monahans,Ward,TX,South,79756
26489,Elburn,Elburn,Kane,IL,Midwest,60119
26490,Indianapolis,Indianapolis,Marion,IN,Midwest,46225
26491,Plymouth,Plymouth,Chenango,NY,Northeast,13832
26492,Dallas,Dallas,Dallas,TX,South,75358
26493,Ironton,Ironton,Crow Wing,MN,Midwest,56455
26494,Texarkana,Texarkana,Bowie,TX,South,75507
26495,Los Angeles,Los Angeles,Los Angeles,CA,West,90030
26496,Jacksonville,Jacksonville,Jacksonville,FL,South,32294
26497,Princeton,Princeton,Franklin,KS,Midwest,66078
26498,Mcallen,Mcallen,Hidalgo,TX,South,78502
26499,Stokes,Stokes,Pitt,NC,South,27884
26500,Flintstone,Flintstone,Allegany,MD,South,21530
26501,Roseland,Roseland,Essex,NJ,Northeast,7068
26502,Schlater,Schlater,Leflore,MS,South,38952
26503,Kansas City,Kansas City,Jackson,MO,Midwest,64124
26504,Southington,Southington,Trumbull,OH,Midwest,44470
26505,Cleveland,Cleveland,Upshur,WV,South,26215
26506,Fayetteville,Fayetteville,Cumberland,NC,South,28309
26507,Sharon,Sharon,Norfolk,MA,Northeast,2067
26508,Comer,Comer,Madison,GA,South,30629
26509,Jarales,Jarales,Valencia,NM,West,87023
26510,Wilkes Barre,Wilkes Barre,Luzerne,PA,Northeast,18701
26511,Hendersonville,Hendersonville,Henderson,NC,South,28791
26512,Saint Louis,Saint Louis,St. Louis,MO,Midwest,63145
26513,Represa,Represa,Sacramento,CA,West,95671
26514,Ruidoso,Ruidoso,Lincoln,NM,West,88345
26515,Grove,Grove,Grove,ME,Northeast,4638
26516,Itmann,Itmann,Wyoming,WV,South,24847
26517,West Brooklyn,West Brooklyn,Lee,IL,Midwest,61378
26518,North Salem,North Salem,Hendricks,IN,Midwest,46165
26519,Columbus,Columbus,Lowndes,MS,South,39705
26520,Callicoon,Callicoon,Sullivan,NY,Northeast,12723
26521,Nacogdoches,Nacogdoches,Nacogdoches,TX,South,75964
26522,Midland,Midland,Muscogee,GA,South,31820
26523,Grantville,Grantville,Dauphin,PA,Northeast,17028
26524,Sanbornton,Sanbornton,Belknap,NH,Northeast,3269
26525,Elfers,Elfers,Pasco,FL,South,34680
26526,Dallas,Dallas,Dallas,TX,South,75216
26527,Davenport,Davenport,Delaware,NY,Northeast,13750
26528,Dike,Dike,Hopkins,TX,South,75437
26529,Fieldton,Fieldton,Lamb,TX,South,79326
26530,Rudyard,Rudyard,Hill,MT,West,59540
26531,New Bethlehem,New Bethlehem,Clarion,PA,Northeast,16242
26532,Farmersville,Farmersville,Collin,TX,South,75442
26533,Bridgeview,Bridgeview,Cook,IL,Midwest,60455
26534,Springfield,Springfield,Hampden,MA,Northeast,1105
26535,Tunnel,Tunnel,Broome,NY,Northeast,13848
26536,Pittstown,Pittstown,Hunterdon,NJ,Northeast,8867
26537,Fort Myers,Fort Myers,Lee,FL,South,33919
26538,Crete,Crete,Saline,NE,Midwest,68333
26539,Boise,Boise,Ada,ID,West,83702
26540,Fort Lauderdale,Fort Lauderdale,Broward,FL,South,33346
26541,Encino,Encino,Brooks,TX,South,78353
26542,Cleveland,Cleveland,Cuyahoga,OH,Midwest,44178
26543,Stephens,Stephens,Oglethorpe,GA,South,30667
26544,Portageville,Portageville,Wyoming,NY,Northeast,14536
26545,Reydon,Reydon,Roger Mills,OK,South,73660
26546,Lamoure,Lamoure,LaMoure,ND,Midwest,58458
26547,Richmond Hill,Richmond Hill,Bryan,GA,South,31324
26548,Nashville,Nashville,Davidson,TN,South,37217
26549,Wallkill,Wallkill,Ulster,NY,Northeast,12589
26550,Orlando,Orlando,Orange,FL,South,32872
26551,Croswell,Croswell,Sanilac,MI,Midwest,48422
26552,Salem,Salem,Salem,NJ,Northeast,8079
26553,Cedar Rapids,Cedar Rapids,Linn,IA,Midwest,52404
26554,Canfield,Canfield,Mahoning,OH,Midwest,44406
26555,Gowanda,Gowanda,Cattaraugus,NY,Northeast,14070
26556,Yorkville,Yorkville,Mendocino,CA,West,95494
26557,Seymour,Seymour,Sevier,TN,South,37865
26558,Washta,Washta,Cherokee,IA,Midwest,51061
26559,Hoyt,Hoyt,Jackson,KS,Midwest,66440
26560,Crozet,Crozet,Albemarle,VA,South,22932
26561,Boyle,Boyle,Bolivar,MS,South,38730
26562,Sumner,Sumner,Lawrence,IL,Midwest,62466
26563,Plattekill,Plattekill,Ulster,NY,Northeast,12568
26564,Swanton,Swanton,Fulton,OH,Midwest,43558
26565,Castile,Castile,Wyoming,NY,Northeast,14427
26566,Country Club Hills,Country Club Hills,Cook,IL,Midwest,60478
26567,Saint Louis,Saint Louis,St. Louis,MO,Midwest,63128
26568,Norristown,Norristown,Chester,PA,Northeast,19489
26569,Highland,Highland,Ulster,NY,Northeast,12528
26570,Dellslow,Dellslow,Monongalia,WV,South,26531
26571,Krypton,Krypton,Perry,KY,South,41754
26572,Secondcreek,Secondcreek,Monroe,WV,South,24974
26573,Newport News,Newport News,Newport News (city),VA,South,23607
26574,Dallas,Dallas,Dallas,TX,South,75209
26575,Sugar Hill,Sugar Hill,Sugar Hill,NH,Northeast,3586
26576,Swan Lake,Swan Lake,Sullivan,NY,Northeast,12783
26577,Attalla,Attalla,Etowah,AL,South,35954
26578,Port Alexander,Port Alexander,Wrangell-Petersburg (C,AK,West,99836
26579,Mount Vernon,Mount Vernon,Westchester,NY,Northeast,10550
26580,Nonantum,Nonantum,Middlesex,MA,Northeast,2495
26581,Warren,Warren,Warren,PA,Northeast,16366
26582,Peterson,Peterson,Tuscaloosa,AL,South,35478
26583,Poole,Poole,Webster,KY,South,42444
26584,Sandy Spring,Sandy Spring,Montgomery,MD,South,20860
26585,South Amana,South Amana,Iowa,IA,Midwest,52334
26586,Cleveland,Cleveland,Liberty,TX,South,77327
26587,West Helena,West Helena,Phillips,AR,South,72390
26588,Yemassee,Yemassee,Hampton,SC,South,29945
26589,Woodbury,Woodbury,Litchfield,CT,Northeast,6798
26590,Elwood,Elwood,Will,IL,Midwest,60421
26591,Panola,Panola,Panola,TX,South,75685
26592,Hope,Hope,Montgomery,KY,South,40334
26593,Midland,Midland,Midland,TX,South,79707
26594,Salt Lake City,Salt Lake City,Salt Lake,UT,West,84114
26595,Hoagland,Hoagland,Allen,IN,Midwest,46745
26596,Verona,Verona,Lee,MS,South,38879
26597,North Concord,North Concord,Essex,VT,Northeast,5858
26598,Ansonia,Ansonia,New Haven,CT,Northeast,6401
26599,Elwood,Elwood,Atlantic,NJ,Northeast,8217
26600,Courtland,Courtland,Panola,MS,South,38620
26601,Charlotte,Charlotte,Mecklenburg,NC,South,28225
26602,Akron,Akron,Summit,OH,Midwest,44326
26603,The Dalles,The Dalles,Wasco,OR,West,97058
26604,Sprott,Sprott,Perry,AL,South,36779
26605,Oatman,Oatman,Mohave,AZ,West,86433
26606,New York City,New York City,New York,NY,Northeast,10014
26607,Sardis,Sardis,Henderson,TN,South,38371
26608,Millerton,Millerton,McCurtain,OK,South,74750
26609,Scottville,Scottville,Macoupin,IL,Midwest,62683
26610,Greensboro,Greensboro,Guilford,NC,South,27407
26611,Sawyer,Sawyer,Sawyer,KY,South,42643
26612,East Spencer,East Spencer,Rowan,NC,South,28039
26613,Inverness,Inverness,Citrus,FL,South,34453
26614,Clear Lake,Clear Lake,Polk,WI,Midwest,54005
26615,Washington,Washington,District of Columbia,DC,South,20068
26616,Milladore,Milladore,Wood,WI,Midwest,54454
26617,Tiff,Tiff,Washington,MO,Midwest,63674
26618,Daniel,Daniel,Sublette,WY,West,83115
26619,Baggs,Baggs,Carbon,WY,West,82321
26620,Zephyrhills,Zephyrhills,Pasco,FL,South,33544
26621,Seaforth,Seaforth,Redwood,MN,Midwest,56287
26622,Drasco,Drasco,Cleburne,AR,South,72530
26623,Monterville,Monterville,Randolph,WV,South,26282
26624,Hague,Hague,Emmons,ND,Midwest,58542
26625,Weatherford,Weatherford,Parker,TX,South,76087
26626,Randalia,Randalia,Fayette,IA,Midwest,52164
26627,Fullerton,Fullerton,Orange,CA,West,92831
26628,Proctorsville,Proctorsville,Windsor,VT,Northeast,5153
26629,Burbank,Burbank,Los Angeles,CA,West,91523
26630,Franklin Park,Franklin Park,Somerset,NJ,Northeast,8823
26631,Hamden,Hamden,New Haven,CT,Northeast,6518
26632,Butte Falls,Butte Falls,Jackson,OR,West,97522
26633,Crofton,Crofton,Knox,NE,Midwest,68730
26634,Nyack,Nyack,Rockland,NY,Northeast,10960
26635,Monticello,Monticello,Wright,MN,Midwest,55565
26636,Packwood,Packwood,Jefferson,IA,Midwest,52580
26637,Wayland,Wayland,Henry,IA,Midwest,52654
26638,Upton,Upton,Upton,MA,Northeast,1587
26639,Farrell,Farrell,Coahoma,MS,South,38630
26640,Bluefield,Bluefield,Tazewell,VA,South,24605
26641,Thomaston,Thomaston,DeWitt,TX,South,77989
26642,Norway,Norway,Republic,KS,Midwest,66961
26643,Lubbock,Lubbock,Lubbock,TX,South,79415
26644,Floral Park,Floral Park,Queens,NY,Northeast,11005
26645,Albuquerque,Albuquerque,Bernalillo,NM,West,87201
26646,Hummels Wharf,Hummels Wharf,Snyder,PA,Northeast,17831
26647,Fremont,Fremont,Newaygo,MI,Midwest,49412
26648,Dearborn,Dearborn,Wayne,MI,Midwest,48121
26649,Tetonia,Tetonia,Teton,ID,West,83452
26650,Hampton,Hampton,Hampton (city),VA,South,23653
26651,Fulton,Fulton,Kalamazoo,MI,Midwest,49052
26652,Templeton,Templeton,Worcester,MA,Northeast,1468
26653,Kingsland,Kingsland,Llano,TX,South,78639
26654,Pangburn,Pangburn,White,AR,South,72121
26655,Berwind,Berwind,McDowell,WV,South,24815
26656,San Francisco,San Francisco,San Francisco,CA,West,94161
26657,Lake Havasu City,Lake Havasu City,Mohave,AZ,West,86404
26658,Melbourne,Melbourne,Brevard,FL,South,32935
26659,Tucson,Tucson,Pima,AZ,West,85718
26660,Covington,Covington,Kenton,KY,South,41011
26661,Bondsville,Bondsville,Hampden,MA,Northeast,1009
26662,Potecasi,Potecasi,Northampton,NC,South,27867
26663,Durham,Durham,Durham,NC,South,27708
26664,Boca Raton,Boca Raton,Palm Beach,FL,South,33486
26665,Sharon Grove,Sharon Grove,Todd,KY,South,42280
26666,Tampa,Tampa,Hillsborough,FL,South,33633
26667,Mosby,Mosby,Garfield,MT,West,59058
26668,Fort Pierre,Fort Pierre,Stanley,SD,Midwest,57532
26669,Denver,Denver,Denver,CO,West,80217
26670,Leesburg,Leesburg,Cherokee,AL,South,35983
26671,Aurora,Aurora,Aurora,IL,Midwest,60503
26672,Toyah,Toyah,Reeves,TX,South,79785
26673,Eddyville,Eddyville,Pope,IL,Midwest,62928
26674,Megargel,Megargel,Monroe,AL,South,36457
26675,Long Beach,Long Beach,Pacific,WA,West,98631
26676,Milford,Milford,Milford,CT,Northeast,6461
26677,Arpin,Arpin,Wood,WI,Midwest,54410
26678,Ericson,Ericson,Wheeler,NE,Midwest,68637
26679,Poplar Bluff,Poplar Bluff,Butler,MO,Midwest,63901
26680,Norwich,Norwich,New London,CT,Northeast,6360
26681,Colfax,Colfax,Guilford,NC,South,27235
26682,Fort Lauderdale,Fort Lauderdale,Broward,FL,South,33305
26683,Portsmouth,Portsmouth,Portsmouth (city),VA,South,23707
26684,Yorba Linda,Yorba Linda,Orange,CA,West,92887
26685,Haskell,Haskell,Passaic,NJ,Northeast,7420
26686,Bayard,Bayard,Guthrie,IA,Midwest,50029
26687,Hoisington,Hoisington,Barton,KS,Midwest,67544
26688,Reedsport,Reedsport,Douglas,OR,West,97467
26689,Anniston,Anniston,Calhoun,AL,South,36202
26690,Blue Ridge Summit,Blue Ridge Summit,Franklin,PA,Northeast,17214
26691,Humble,Humble,Harris,TX,South,77325
26692,Kittrell,Kittrell,Vance,NC,South,27544
26693,Joy,Joy,Mercer,IL,Midwest,61260
26694,Stringer,Stringer,Jasper,MS,South,39481
26695,Amarillo,Amarillo,Potter,TX,South,79182
26696,Orlando,Orlando,Orange,FL,South,32819
26697,Portland,Portland,Multnomah,OR,West,97296
26698,Glen Ridge,Glen Ridge,Essex,NJ,Northeast,7028
26699,Tyler,Tyler,Smith,TX,South,75707
26700,Cobleskill,Cobleskill,Schoharie,NY,Northeast,12043
26701,Eden,Eden,Effingham,GA,South,31307
26702,Halifax,Halifax,Dauphin,PA,Northeast,17032
26703,New Bedford,New Bedford,Bristol,MA,Northeast,2742
26704,Cache Junction,Cache Junction,Cache,UT,West,84304
26705,Pendroy,Pendroy,Teton,MT,West,59467
26706,Folcroft,Folcroft,Delaware,PA,Northeast,19032
26707,Wake Island,Wake Island,Honolulu,HI,West,96898
26708,Athens,Athens,Marathon,WI,Midwest,54411
26709,Bear Creek,Bear Creek,Luzerne,PA,Northeast,18602
26710,Saint Marie,Saint Marie,Valley,MT,West,59231
26711,Three Churches,Three Churches,Three Churches,WV,South,26765
26712,Springfield,Springfield,Sangamon,IL,Midwest,62709
26713,Burke,Burke,Franklin,NY,Northeast,12917
26714,East Wakefield,East Wakefield,Carroll,NH,Northeast,3830
26715,Hardwick,Hardwick,Baldwin,GA,South,31034
26716,Saint David,Saint David,Aroostook,ME,Northeast,4773
26717,Granville,Granville,Washington,NY,Northeast,12832
26718,Sunnyvale,Sunnyvale,Santa Clara,CA,West,94089
26719,Louisiana,Louisiana,Pike,MO,Midwest,63353
26720,Austin,Austin,Mower,MN,Midwest,55912
26721,Tuolumne,Tuolumne,Tuolumne,CA,West,95379
26722,Winside,Winside,Wayne,NE,Midwest,68790
26723,Mckenna,Mckenna,Pierce,WA,West,98558
26724,Idamay,Idamay,Marion,WV,South,26576
26725,Stratford,Stratford,Camden,NJ,Northeast,8084
26726,Cumberland City,Cumberland City,Stewart,TN,South,37050
26727,Hebert,Hebert,Hebert,LA,South,71436
26728,Honolulu,Honolulu,Honolulu,HI,West,96835
26729,Tatamy,Tatamy,Northampton,PA,Northeast,18085
26730,Geneva,Geneva,Geneva,AL,South,36340
26731,Greenbush,Greenbush,Sheboygan,WI,Midwest,53026
26732,Ripley,Ripley,Jackson,WV,South,25271
26733,Capitol Heights,Capitol Heights,Prince George's,MD,South,20791
26734,Ashland,Ashland,Greene,NY,Northeast,12407
26735,Oklahoma City,Oklahoma City,Oklahoma,OK,South,73179
26736,Tampa,Tampa,Hillsborough,FL,South,33607
26737,Oakland,Oakland,Alameda,CA,West,94615
26738,Charlottesville,Charlottesville,Charlottesville (city),VA,South,22907
26739,Fruithurst,Fruithurst,Cleburne,AL,South,36262
26740,Deal,Deal,Monmouth,NJ,Northeast,7723
26741,Morrisonville,Morrisonville,Dane,WI,Midwest,53571
26742,Sardinia,Sardinia,Erie,NY,Northeast,14134
26743,Rural Hall,Rural Hall,Forsyth,NC,South,27099
26744,Forestdale,Forestdale,Providence,RI,Northeast,2824
26745,Tucson,Tucson,Pima,AZ,West,85744
26746,Justin,Justin,Denton,TX,South,76247
26747,Deweese,Deweese,Clay,NE,Midwest,68934
26748,Walton,Walton,Harvey,KS,Midwest,67151
26749,Wellsville,Wellsville,Cache,UT,West,84339
26750,Salem,Salem,Marion,OR,West,97311
26751,La Salle,La Salle,Watonwan,MN,Midwest,56056
26752,Whitehouse,Whitehouse,Hunterdon,NJ,Northeast,8888
26753,Independence,Independence,Trempealeau,WI,Midwest,54747
26754,Richardsville,Richardsville,Warren,KY,South,42270
26755,Junction City,Junction City,Union,AR,South,71749
26756,Rockland M P C,Rockland M P C,Rockland M P C,NY,Northeast,10951
26757,Wildersville,Wildersville,Henderson,TN,South,38388
26758,East Haven,East Haven,New Haven,CT,Northeast,6512
26759,Frankfort,Frankfort,Franklin,KY,South,40618
26760,Phelps,Phelps,Ontario,NY,Northeast,14532
26761,Brandon,Brandon,Hill,TX,South,76628
26762,Pleasantville,Pleasantville,Marion,IA,Midwest,50225
26763,Sublime,Sublime,Lavaca,TX,South,77986
26764,Shipman,Shipman,Macoupin,IL,Midwest,62685
26765,Little Rock,Little Rock,Pulaski,AR,South,72206
26766,Fairmont,Fairmont,Robeson,NC,South,28340
26767,Victoria,Victoria,Victoria,TX,South,77904
26768,Holly Pond,Holly Pond,Cullman,AL,South,35083
26769,Mooreland,Mooreland,Woodward,OK,South,73852
26770,Rhodes,Rhodes,Marshall,IA,Midwest,50234
26771,Rising City,Rising City,Butler,NE,Midwest,68658
26772,Bison,Bison,Garfield,OK,South,73720
26773,Myrtle Creek,Myrtle Creek,Douglas,OR,West,97457
26774,Brooklyn,Brooklyn,Kings,NY,Northeast,11241
26775,Drake,Drake,Warren,KY,South,42128
26776,Old Appleton,Old Appleton,Cape Girardeau,MO,Midwest,63770
26777,Stockton,Stockton,San Joaquin,CA,West,95206
26778,Silver Spring,Silver Spring,Montgomery,MD,South,20997
26779,Loami,Loami,Sangamon,IL,Midwest,62661
26780,Colorado Springs,Colorado Springs,El Paso,CO,West,80947
26781,Ruther Glen,Ruther Glen,Caroline,VA,South,22546
26782,Klamath Falls,Klamath Falls,Klamath,OR,West,97603
26783,Elgin,Elgin,Kane,IL,Midwest,60120
26784,Lawtey,Lawtey,Bradford,FL,South,32058
26785,Roanoke,Roanoke,Montgomery,VA,South,24023
26786,Jamaica,Jamaica,Jamaica,NY,Northeast,11440
26787,San Antonio,San Antonio,Bexar,TX,South,78257
26788,Erie,Erie,Erie,PA,Northeast,16509
26789,Belspring,Belspring,Pulaski,VA,South,24058
26790,Algodones,Algodones,Sandoval,NM,West,87001
26791,Landers,Landers,San Bernardino,CA,West,92285
26792,Cropsey,Cropsey,McLean,IL,Midwest,61731
26793,Merced,Merced,Merced,CA,West,95340
26794,Augusta,Augusta,Richmond,GA,South,30903
26795,Deer Grove,Deer Grove,Whiteside,IL,Midwest,61243
26796,Houston,Houston,Harris,TX,South,77057
26797,Solebury,Solebury,Bucks,PA,Northeast,18963
26798,Daytona Beach,Daytona Beach,Volusia,FL,South,32118
26799,Peabody,Peabody,Essex,MA,Northeast,1961
26800,Buford,Buford,Albany,WY,West,82052
26801,Keizer,Keizer,Marion,OR,West,97307
26802,Reddell,Reddell,Evangeline,LA,South,70580
26803,Bosler,Bosler,Albany,WY,West,82051
26804,Waltersburg,Waltersburg,Fayette,PA,Northeast,15488
26805,Comins,Comins,Oscoda,MI,Midwest,48619
26806,Grenada,Grenada,Siskiyou,CA,West,96038
26807,Wellston,Wellston,Manistee,MI,Midwest,49689
26808,Whiteville,Whiteville,Hardeman,TN,South,38075
26809,Salt Lake City,Salt Lake City,Salt Lake,UT,West,84148
26810,Mason,Mason,Effingham,IL,Midwest,62443
26811,Memphis,Memphis,Shelby,TN,South,38173
26812,Boca Raton,Boca Raton,Palm Beach,FL,South,33429
26813,Lawrenceville,Lawrenceville,Lawrenceville,GA,South,30049
26814,Westlake,Westlake,Calcasieu,LA,South,70669
26815,Pawnee,Pawnee,Pawnee,OK,South,74058
26816,Tererro,Tererro,San Miguel,NM,West,87573
26817,Drake,Drake,McHenry,ND,Midwest,58736
26818,Honolulu,Honolulu,Honolulu,HI,West,96830
26819,Americus,Americus,Sumter,GA,South,31719
26820,Telferner,Telferner,Victoria,TX,South,77988
26821,Nassau,Nassau,Rensselaer,NY,Northeast,12123
26822,Irvine,Irvine,Orange,CA,West,92710
26823,Flower Mound,Flower Mound,Denton,TX,South,75027
26824,Montpelier,Montpelier,Washington,VT,Northeast,5602
26825,Davenport,Davenport,Scott,IA,Midwest,52805
26826,Flasher,Flasher,Morton,ND,Midwest,58535
26827,Baltimore,Baltimore,Baltimore (city),MD,South,21230
26828,Middletown,Middletown,Middlesex,CT,Northeast,6459
26829,Kenoza Lake,Kenoza Lake,Sullivan,NY,Northeast,12750
26830,Gainesville,Gainesville,Hall,GA,South,30507
26831,Riverdale,Riverdale,Clayton,GA,South,30274
26832,Brownsdale,Brownsdale,Mower,MN,Midwest,55918
26833,Northwood,Northwood,Worth,IA,Midwest,50459
26834,Stuttgart,Stuttgart,Arkansas,AR,South,72160
26835,Glennallen,Glennallen,Valdez-Cordova (CA),AK,West,99588
26836,San Francisco,San Francisco,San Francisco,CA,West,94139
26837,Deer Lodge,Deer Lodge,Morgan,TN,South,37726
26838,Offutt,Offutt,Offutt,KY,South,41237
26839,Saltillo,Saltillo,Lee,MS,South,38866
26840,Roca,Roca,Lancaster,NE,Midwest,68430
26841,Borger,Borger,Hutchinson,TX,South,79008
26842,Bentree,Bentree,Clay,WV,South,25018
26843,Mc Crory,Mc Crory,Woodruff,AR,South,72189
26844,Santa Ynez,Santa Ynez,Santa Barbara,CA,West,93460
26845,Lakeland,Lakeland,Polk,FL,South,33811
26846,Gratiot,Gratiot,Lafayette,WI,Midwest,53541
26847,San Antonio,San Antonio,Bexar,TX,South,78220
26848,Tyrone,Tyrone,Grant,NM,West,88065
26849,Pensacola,Pensacola,Escambia,FL,South,32576
26850,Trezevant,Trezevant,Carroll,TN,South,38258
26851,Charleston,Charleston,Kanawha,WV,South,25362
26852,Toledo,Toledo,Lucas,OH,Midwest,43699
26853,Spearfish,Spearfish,Lawrence,SD,Midwest,57783
26854,Paron,Paron,Saline,AR,South,72122
26855,De Graff,De Graff,De Graff,MN,Midwest,56233
26856,Gurnee,Gurnee,Lake,IL,Midwest,60031
